timestamp,index,name,temperature_c,utilization_gpu_pct,memory_used_mib,memory_total_mib,power_draw_w
2026/08/28 22:43:06.501, 0, NVIDIA A10, 62, 100, 7232, 23028, 149.86
2026/08/28 22:44:06.516, 0, NVIDIA A10, 60, 100, 7232, 23028, 151.70
2026/08/28 22:45:06.530, 0, NVIDIA A10, 62, 100, 7232, 23028, 148.69
2026/08/28 22:46:06.544, 0, NVIDIA A10, 62, 100, 7232, 23028, 151.02
2026/08/28 22:47:06.562, 0, NVIDIA A10, 62, 100, 7232, 23028, 148.86
2026/08/28 22:48:06.576, 0, NVIDIA A10, 60, 100, 7232, 23028, 151.37
2026/08/28 22:49:06.591, 0, NVIDIA A10, 62, 100, 7232, 23028, 150.53
2026/08/28 22:50:06.606, 0, NVIDIA A10, 62, 100, 7232, 23028, 150.67
2026/08/28 22:51:06.621, 0, NVIDIA A10, 62, 100, 7232, 23028, 148.52
2026/08/28 22:52:06.636, 0, NVIDIA A10, 61, 100, 7232, 23028, 147.47
2026/08/28 22:53:06.651, 0, NVIDIA A10, 62, 100, 7232, 23028, 149.47
2026/08/28 22:54:06.666, 0, NVIDIA A10, 62, 100, 7232, 23028, 147.16
2026/08/28 22:55:06.680, 0, NVIDIA A10, 62, 99, 7232, 23028, 151.58
2026/08/28 22:56:06.695, 0, NVIDIA A10, 61, 100, 7232, 23028, 150.05
2026/08/28 22:57:06.710, 0, NVIDIA A10, 62, 100, 7232, 23028, 151.89
2026/08/28 22:58:06.725, 0, NVIDIA A10, 62, 100, 7232, 23028, 147.88
2026/08/28 22:59:06.740, 0, NVIDIA A10, 62, 100, 7232, 23028, 152.99
2026/08/28 23:00:06.755, 0, NVIDIA A10, 61, 100, 7232, 23028, 148.93
2026/08/28 23:01:06.770, 0, NVIDIA A10, 62, 100, 7232, 23028, 151.54
2026/08/28 23:02:06.785, 0, NVIDIA A10, 62, 100, 7232, 23028, 151.17
2026/08/28 23:03:06.800, 0, NVIDIA A10, 62, 100, 7232, 23028, 151.30
